userid,placeid,datetime
109305,519685,2010-06-18T14:30:28Z
109305,584721,2010-06-18T14:29:55Z
109305,536353,2010-06-18T14:29:42Z
109305,121811,2010-06-18T14:29:23Z
109305,510510,2010-06-18T14:29:12Z
109305,519626,2010-06-18T14:25:20Z
109305,1131912,2010-06-18T14:24:40Z
109305,519790,2010-06-18T14:24:19Z
109305,144469,2010-06-17T18:35:41Z
109305,437356,2010-06-16T12:28:07Z
109305,712743,2010-06-16T12:27:53Z
109305,293107,2010-06-16T12:27:31Z
109305,856487,2010-06-16T12:25:21Z
109305,121917,2010-06-16T12:24:13Z
109305,122114,2010-06-16T05:59:56Z
109305,293107,2010-06-16T05:59:36Z
109305,778925,2010-06-16T05:59:11Z
109305,942686,2010-06-16T05:58:51Z
109305,213496,2010-06-16T05:58:28Z
109305,507371,2010-06-16T05:57:58Z
109305,507382,2010-06-16T05:57:21Z
109305,629458,2010-06-16T05:57:06Z
109305,712743,2010-06-16T05:56:55Z
109305,437356,2010-06-16T05:56:45Z
109305,121993,2010-06-16T05:56:27Z
109305,122118,2010-06-16T05:56:11Z
109305,121917,2010-06-16T05:55:55Z
109305,856487,2010-06-16T05:55:24Z
109305,121952,2010-06-16T05:55:11Z
109305,121954,2010-06-16T05:54:58Z
109305,122015,2010-06-16T05:54:36Z
109305,561674,2010-06-16T05:54:21Z
109305,530656,2010-06-16T05:54:03Z
109305,510395,2010-06-16T05:53:52Z
109305,629449,2010-06-16T05:53:38Z
109305,485877,2010-06-16T05:53:25Z
109305,579588,2010-06-16T05:53:04Z
109305,519157,2010-06-16T02:10:14Z
109305,532495,2010-06-16T02:09:44Z
109305,228311,2010-06-15T17:10:35Z
109305,899566,2010-06-14T02:16:59Z
109305,532495,2010-06-14T02:15:24Z
109305,122110,2010-06-14T02:12:51Z
109305,122114,2010-06-14T02:12:35Z
109305,121948,2010-06-14T02:12:20Z
109305,856487,2010-06-14T02:11:57Z
109305,121917,2010-06-14T02:11:18Z
109305,121917,2010-06-13T01:28:23Z
109305,787737,2010-06-13T01:25:13Z
109305,492170,2010-06-13T01:21:15Z
109305,21120,2010-06-13T01:19:45Z
109305,400112,2010-06-13T01:18:27Z
109305,304059,2010-06-13T01:16:27Z
109305,899515,2010-06-13T01:13:27Z
109305,121917,2010-06-11T02:43:48Z
109305,856487,2010-06-11T02:43:29Z
109305,505084,2010-06-08T17:36:58Z
109305,504671,2010-06-08T17:36:25Z
109305,33380,2010-06-08T17:35:26Z
109305,496630,2010-06-08T17:34:57Z
109305,938502,2010-06-08T17:34:43Z
109305,1241475,2010-06-08T17:34:07Z
109305,1221181,2010-06-08T17:33:48Z
109305,474055,2010-06-06T22:40:57Z
109305,982887,2010-06-05T18:31:54Z
109305,736342,2010-06-05T17:25:59Z
109305,527773,2010-06-05T17:24:02Z
109305,524451,2010-06-05T17:18:19Z
109305,158615,2010-06-05T17:18:03Z
109305,558144,2010-06-05T17:17:23Z
109305,128966,2010-06-05T17:14:53Z
109305,468500,2010-06-05T17:14:09Z
109305,241539,2010-06-05T17:12:55Z
109305,574144,2010-06-05T17:12:38Z
109305,836841,2010-06-05T17:11:41Z
109305,467027,2010-06-05T17:10:30Z
109305,53484,2010-06-05T17:09:51Z
109305,492256,2010-06-05T17:08:42Z
109305,445902,2010-06-05T17:07:46Z
109305,1024756,2010-06-05T17:07:24Z
109305,1024773,2010-06-05T17:07:00Z
109305,81130,2010-06-05T17:06:06Z
109305,364638,2010-06-05T17:02:59Z
109305,14183,2010-06-05T17:00:15Z
109305,861771,2010-06-05T17:00:03Z
109305,501973,2010-06-05T16:58:57Z
109305,420970,2010-06-05T16:56:49Z
109305,384168,2010-06-05T16:56:32Z
109305,258998,2010-06-05T16:56:13Z
109305,802738,2010-06-05T16:55:57Z
109305,140929,2010-06-05T16:47:45Z
109305,369493,2010-06-05T16:46:16Z
109305,776927,2010-06-05T16:45:41Z
109305,213381,2010-06-05T16:45:08Z
109305,646071,2010-06-05T16:42:52Z
109305,292606,2010-06-05T16:41:57Z
109305,298722,2010-06-05T16:41:35Z
109305,290375,2010-06-05T16:41:14Z
109305,403532,2010-06-05T16:40:36Z
109305,71881,2010-06-05T16:40:11Z
109305,449330,2010-06-05T16:39:51Z
109305,189633,2010-06-05T16:38:57Z
109305,135175,2010-06-05T16:38:20Z
109305,384176,2010-06-05T16:38:04Z
109305,164494,2010-06-05T16:37:34Z
109305,83600,2010-06-05T16:36:57Z
109305,161681,2010-06-05T16:36:28Z
109305,224501,2010-06-05T16:36:02Z
109305,138764,2010-06-05T16:35:45Z
109305,739602,2010-06-05T16:35:25Z
109305,67257,2010-06-05T16:35:08Z
109305,326222,2010-06-05T16:34:44Z
109305,424602,2010-06-05T16:34:17Z
109305,183160,2010-06-05T16:33:35Z
109305,161703,2010-06-05T16:32:35Z
109305,529143,2010-06-05T16:32:10Z
109305,447725,2010-06-05T16:30:59Z
109305,36607,2010-06-05T16:30:39Z
109305,1005427,2010-06-05T16:30:22Z
109305,565132,2010-06-05T16:30:11Z
109305,161634,2010-06-05T16:29:54Z
109305,37718,2010-06-05T16:26:05Z
109305,55386,2010-06-05T16:23:32Z
109305,805780,2010-06-05T16:23:16Z
109305,677676,2010-06-05T16:23:00Z
109305,296466,2010-06-05T16:22:41Z
109305,566838,2010-06-05T16:22:25Z
109305,421692,2010-06-05T16:21:54Z
109305,496630,2010-06-04T18:58:56Z
109305,121811,2010-06-04T16:19:17Z
109305,1131912,2010-06-04T16:18:12Z
109305,519554,2010-06-04T16:17:55Z
109305,519531,2010-06-04T16:17:43Z
109305,520622,2010-06-04T16:16:27Z
109305,519440,2010-06-04T16:15:22Z
109305,445389,2010-06-04T16:15:06Z
109305,519362,2010-06-04T16:14:51Z
109305,510520,2010-06-04T16:14:32Z
109305,397054,2010-06-04T03:53:16Z
109305,667592,2010-06-04T03:52:54Z
109305,287725,2010-06-04T03:52:35Z
109305,150133,2010-06-04T03:52:20Z
109305,33380,2010-06-04T03:51:54Z
109305,825141,2010-06-04T03:51:22Z
109305,511024,2010-06-04T03:51:03Z
109305,844952,2010-06-04T03:49:26Z
109305,963858,2010-06-04T03:48:52Z
109305,848332,2010-06-04T03:48:00Z
109305,794507,2010-06-04T03:45:25Z
109305,1072695,2010-06-04T03:44:53Z
109305,1148355,2010-06-04T03:40:28Z
109305,196655,2010-06-04T03:39:43Z
109305,387990,2010-06-04T03:36:16Z
109305,928800,2010-06-04T03:35:47Z
109305,1109265,2010-06-03T16:59:56Z
109305,339821,2010-06-02T18:09:20Z
109305,1065291,2010-06-02T18:07:45Z
109305,180164,2010-06-02T18:07:10Z
109305,495114,2010-06-02T18:06:54Z
109305,153156,2010-06-02T18:06:17Z
109305,889652,2010-06-02T18:05:46Z
109305,43875,2010-06-02T18:05:28Z
109305,164599,2010-06-02T18:04:55Z
109305,181646,2010-06-02T18:04:16Z
109305,20585,2010-06-02T18:02:17Z
109305,159589,2010-06-02T18:01:55Z
109305,164832,2010-06-02T17:56:08Z
109305,360212,2010-06-02T17:55:50Z
109305,1099024,2010-06-02T17:55:14Z
109305,784812,2010-06-02T17:53:24Z
109305,312907,2010-06-02T17:51:43Z
109305,911445,2010-06-02T17:50:08Z
109305,1202720,2010-06-02T17:49:06Z
109305,496630,2010-06-01T18:30:44Z
109305,976127,2010-06-01T17:24:56Z
109305,837725,2010-06-01T17:24:25Z
109305,213359,2010-06-01T17:23:06Z
109305,643428,2010-06-01T16:15:18Z
109305,519685,2010-05-31T21:32:31Z
109305,856487,2010-05-31T12:28:48Z
109305,748060,2010-05-30T19:07:59Z
109305,629458,2010-05-30T19:07:36Z
109305,510395,2010-05-30T19:06:49Z
109305,629449,2010-05-30T19:06:15Z
109305,778925,2010-05-30T19:05:35Z
109305,712743,2010-05-30T19:04:57Z
109305,530656,2010-05-30T19:04:04Z
109305,942686,2010-05-30T19:03:41Z
109305,122047,2010-05-30T19:03:02Z
109305,437358,2010-05-30T19:02:37Z
109305,437356,2010-05-30T19:02:01Z
109305,561674,2010-05-30T19:01:07Z
109305,561839,2010-05-30T19:00:37Z
109305,122035,2010-05-30T19:00:00Z
109305,122015,2010-05-30T18:59:37Z
109305,121993,2010-05-30T18:59:11Z
109305,121954,2010-05-30T18:58:41Z
109305,121975,2010-05-30T18:58:08Z
109305,121952,2010-05-30T18:57:20Z
109305,121948,2010-05-30T18:56:54Z
109305,122118,2010-05-30T18:56:24Z
109305,122110,2010-05-30T18:55:58Z
109305,122114,2010-05-30T18:55:05Z
109305,121917,2010-05-30T18:54:31Z
109305,856487,2010-05-30T18:54:07Z
109305,1035158,2010-05-28T17:31:38Z
109305,907954,2010-05-28T17:31:04Z
109305,496620,2010-05-28T17:30:28Z
109305,228309,2010-05-28T17:29:42Z
109305,323035,2010-05-28T17:26:30Z
109305,504493,2010-05-26T00:59:27Z
109305,646603,2010-05-26T00:58:58Z
109305,643428,2010-05-24T13:53:50Z
109305,530493,2010-05-24T12:05:03Z
109305,579588,2010-05-24T12:04:37Z
109305,122047,2010-05-24T12:03:24Z
109305,530656,2010-05-24T12:03:04Z
109305,942686,2010-05-24T12:02:38Z
109305,122015,2010-05-24T12:01:45Z
109305,561839,2010-05-24T12:01:12Z
109305,122118,2010-05-24T12:00:42Z
109305,122114,2010-05-24T11:58:53Z
109305,122110,2010-05-24T11:58:22Z
109305,121993,2010-05-24T11:57:30Z
109305,121997,2010-05-24T11:57:03Z
109305,121954,2010-05-24T11:56:37Z
109305,121975,2010-05-24T11:56:13Z
109305,121952,2010-05-24T11:55:36Z
109305,121948,2010-05-24T11:55:05Z
109305,856487,2010-05-24T11:54:35Z
109305,121917,2010-05-24T11:53:55Z
109305,213359,2010-05-21T17:36:19Z
109305,780027,2010-05-19T00:17:32Z
109305,458722,2010-05-19T00:11:26Z
109305,144469,2010-05-18T17:00:59Z
109305,878777,2010-05-18T16:59:27Z
109305,878777,2010-05-18T16:58:47Z
109305,122537,2010-05-18T16:58:07Z
109305,213462,2010-05-18T16:57:23Z
109305,287725,2010-05-18T16:56:40Z
109305,525775,2010-05-16T17:53:00Z
109305,519336,2010-05-15T02:40:00Z
109305,519362,2010-05-15T02:38:40Z
109305,49824,2010-05-14T17:36:02Z
109305,1050764,2010-05-14T17:35:12Z
109305,49824,2010-05-14T17:34:27Z
109305,246459,2010-05-14T17:22:08Z
109305,178609,2010-05-14T17:20:29Z
109305,323035,2010-05-13T16:52:55Z
109305,519157,2010-05-12T22:12:03Z
109305,617721,2010-05-12T21:59:50Z
109305,993765,2010-05-12T15:30:45Z
109305,584481,2010-05-12T15:29:42Z
109305,510395,2010-05-12T13:24:05Z
109305,499405,2010-05-11T14:06:24Z
109305,243236,2010-05-04T16:36:09Z
109305,519362,2010-05-03T22:41:44Z
109305,519440,2010-05-03T22:30:23Z
109305,433756,2010-05-03T18:03:25Z
109305,398824,2010-05-03T17:18:38Z
109305,513447,2010-05-03T17:18:09Z
109305,181622,2010-05-03T17:17:10Z
109305,13586,2010-05-03T17:15:45Z
109305,953369,2010-05-03T17:15:05Z
109305,11359,2010-05-03T17:14:27Z
109305,296531,2010-05-03T17:12:44Z
109305,451910,2010-05-03T17:11:56Z
109305,11359,2010-05-03T17:10:46Z
109305,286879,2010-05-03T17:09:30Z
109305,561540,2010-05-02T01:04:16Z
109305,561535,2010-05-02T01:03:58Z
109305,516858,2010-05-02T01:03:31Z
109305,560972,2010-05-02T01:02:44Z
109305,192098,2010-05-02T01:02:05Z
109305,622715,2010-05-02T01:00:24Z
109305,657873,2010-05-02T01:00:02Z
109305,575292,2010-04-29T19:30:17Z
109305,497688,2010-04-29T19:26:25Z
109305,165042,2010-04-29T19:24:27Z
109305,496630,2010-04-29T17:26:38Z
109305,341517,2010-04-28T22:12:23Z
109305,584721,2010-04-27T00:16:18Z
109305,748060,2010-04-27T00:15:56Z
109305,213496,2010-04-27T00:15:10Z
109305,122047,2010-04-27T00:13:46Z
109305,603982,2010-04-27T00:13:11Z
109305,561550,2010-04-27T00:12:25Z
109305,519774,2010-04-27T00:09:26Z
109305,519531,2010-04-27T00:08:17Z
109305,519440,2010-04-26T23:17:26Z
109305,519489,2010-04-26T23:16:59Z
109305,519626,2010-04-26T23:14:22Z
109305,817576,2010-04-26T23:12:39Z
109305,579588,2010-04-26T23:11:56Z
109305,520622,2010-04-26T23:11:39Z
109305,519790,2010-04-26T23:11:05Z
109305,519685,2010-04-26T23:09:10Z
109305,400112,2010-04-26T01:57:04Z
109305,677550,2010-04-25T21:10:43Z
109305,955920,2010-04-25T21:08:38Z
109305,650733,2010-04-25T21:08:22Z
109305,636186,2010-04-22T21:59:45Z
109305,150133,2010-04-22T21:57:14Z
109305,502304,2010-04-21T23:14:10Z
109305,532479,2010-04-21T01:35:45Z
109305,507358,2010-04-21T01:32:09Z
109305,507371,2010-04-21T01:31:50Z
109305,496594,2010-04-20T17:36:53Z
109305,223925,2010-04-20T17:36:34Z
109305,547036,2010-04-20T17:35:57Z
109305,843182,2010-04-20T13:48:55Z
109305,499511,2010-04-20T13:48:35Z
109305,942686,2010-04-20T13:06:23Z
109305,121917,2010-04-20T13:05:38Z
109305,121917,2010-04-20T02:15:12Z
109305,519157,2010-04-19T02:33:47Z
109305,12233,2010-04-19T02:16:06Z
109305,13582,2010-04-19T02:15:28Z
109305,13528,2010-04-19T00:46:59Z
109305,143123,2010-04-19T00:36:36Z
109305,9943,2010-04-19T00:25:44Z
109305,9996,2010-04-19T00:24:13Z
109305,10616,2010-04-19T00:21:33Z
109305,9948,2010-04-19T00:16:58Z
109305,386375,2010-04-19T00:15:28Z
109305,519206,2010-04-18T20:50:35Z
109305,525775,2010-04-18T20:07:42Z
109305,525785,2010-04-18T20:07:22Z
109305,526017,2010-04-18T20:02:40Z
109305,21101,2010-04-18T19:50:43Z
109305,129754,2010-04-18T19:44:15Z
109305,22587,2010-04-18T19:43:55Z
109305,22586,2010-04-18T19:43:37Z
109305,21101,2010-04-18T16:43:38Z
109305,19938,2010-04-18T16:41:46Z
109305,922822,2010-04-18T16:33:22Z
109305,85846,2010-04-18T15:48:59Z
109305,489318,2010-04-18T15:48:16Z
109305,623030,2010-04-18T15:47:10Z
109305,11717,2010-04-18T15:44:03Z
109305,831330,2010-04-18T15:42:58Z
109305,197644,2010-04-17T19:43:31Z
109305,218689,2010-04-17T19:43:08Z
109305,572471,2010-04-17T19:42:51Z
109305,571029,2010-04-17T19:42:36Z
109305,899566,2010-04-17T19:42:08Z
109305,532495,2010-04-17T19:41:53Z
109305,121948,2010-04-16T12:19:53Z
109305,856487,2010-04-16T12:19:38Z
109305,121917,2010-04-16T12:19:21Z
109305,572471,2010-04-16T03:21:31Z
109305,571029,2010-04-16T03:20:41Z
109305,899566,2010-04-16T03:19:59Z
109305,532495,2010-04-16T03:19:30Z
109305,502304,2010-04-15T23:26:03Z
109305,9889,2010-04-15T19:22:39Z
109305,43314,2010-04-15T17:08:08Z
109305,83174,2010-04-15T17:04:48Z
109305,68112,2010-04-15T16:49:00Z
109305,254456,2010-04-15T16:47:39Z
109305,23795,2010-04-15T16:47:11Z
109305,9871,2010-04-15T16:45:48Z
109305,53944,2010-04-15T16:45:16Z
109305,21530,2010-04-15T16:44:46Z
109305,22276,2010-04-15T16:44:11Z
109305,43314,2010-04-15T16:43:44Z
109305,157745,2010-04-15T16:43:23Z
109305,945853,2010-04-15T16:37:50Z
109305,329110,2010-04-15T15:45:12Z
109305,161463,2010-04-15T15:44:26Z
109305,122441,2010-04-15T15:43:50Z
109305,285510,2010-04-15T15:36:43Z
109305,573590,2010-04-15T15:36:02Z
109305,275876,2010-04-15T15:35:32Z
109305,462953,2010-04-15T15:34:28Z
109305,385646,2010-04-15T15:33:28Z
109305,196508,2010-04-15T15:33:05Z
109305,214702,2010-04-15T15:32:40Z
109305,22276,2010-04-15T15:32:21Z
109305,284207,2010-04-15T15:31:50Z
109305,154315,2010-04-15T15:31:03Z
109305,77353,2010-04-15T15:30:14Z
109305,218647,2010-04-15T15:29:59Z
109305,113310,2010-04-15T15:29:42Z
109305,394083,2010-04-15T15:28:43Z
109305,152539,2010-04-15T15:28:29Z
109305,731715,2010-04-15T15:28:13Z
109305,635563,2010-04-15T15:27:55Z
109305,246526,2010-04-15T15:27:15Z
109305,720691,2010-04-15T15:26:46Z
109305,839801,2010-04-15T15:26:21Z
109305,466866,2010-04-15T15:25:55Z
109305,610427,2010-04-15T15:25:36Z
109305,164183,2010-04-15T15:25:15Z
109305,157707,2010-04-15T15:24:48Z
109305,408822,2010-04-15T15:24:27Z
109305,27850,2010-04-15T15:22:50Z
109305,731618,2010-04-15T15:22:26Z
109305,80740,2010-04-15T15:19:54Z
109305,547036,2010-04-15T15:19:29Z
109305,228311,2010-04-15T15:19:08Z
109305,510510,2010-04-15T13:39:28Z
109305,907954,2010-04-13T17:20:07Z
109305,496630,2010-04-13T17:02:59Z
109305,502304,2010-04-12T23:37:16Z
109305,121948,2010-04-10T12:36:26Z
109305,856487,2010-04-10T12:36:10Z
109305,121917,2010-04-10T12:35:40Z
109305,455451,2010-04-10T00:40:23Z
109305,674386,2010-04-10T00:40:06Z
109305,28687,2010-04-10T00:39:48Z
109305,42681,2010-04-09T18:16:15Z
109305,794007,2010-04-09T18:15:26Z
109305,844728,2010-04-09T18:14:45Z
109305,617721,2010-04-09T13:06:55Z
109305,507382,2010-04-09T13:05:20Z
109305,778925,2010-04-09T13:05:02Z
109305,121917,2010-04-09T13:03:01Z
109305,499511,2010-04-08T16:37:44Z
109305,440425,2010-04-08T16:36:56Z
109305,848332,2010-04-08T16:36:13Z
109305,646603,2010-04-08T16:07:11Z
109305,771079,2010-04-08T16:06:20Z
109305,510520,2010-04-08T01:03:38Z
109305,199256,2010-04-07T00:42:29Z
109305,397422,2010-04-07T00:41:21Z
109305,521249,2010-04-07T00:40:24Z
109305,296581,2010-04-07T00:37:34Z
109305,334782,2010-04-07T00:37:12Z
109305,439423,2010-04-07T00:35:00Z
109305,439954,2010-04-07T00:34:38Z
109305,242396,2010-04-07T00:34:08Z
109305,524149,2010-04-06T23:13:40Z
109305,176563,2010-04-06T23:13:13Z
109305,28258,2010-04-06T23:12:35Z
109305,55372,2010-04-06T23:11:44Z
109305,55399,2010-04-06T23:11:23Z
109305,231653,2010-04-06T23:10:48Z
109305,28788,2010-04-06T23:09:42Z
109305,242185,2010-04-06T23:08:53Z
109305,28788,2010-04-06T23:07:14Z
109305,759971,2010-04-06T23:06:50Z
109305,9831,2010-04-06T23:05:11Z
109305,249462,2010-04-06T23:04:47Z
109305,611916,2010-04-06T23:04:12Z
109305,600432,2010-04-06T23:03:51Z
109305,831039,2010-04-06T23:03:22Z
109305,538197,2010-04-06T23:02:58Z
109305,440425,2010-04-05T22:10:55Z
109305,794476,2010-04-05T18:18:00Z
109305,786723,2010-04-05T18:16:49Z
109305,736912,2010-04-04T19:16:04Z
109305,187510,2010-04-04T19:15:34Z
109305,29292,2010-04-04T19:11:47Z
109305,513879,2010-04-04T19:11:24Z
109305,561540,2010-04-04T17:12:59Z
109305,561530,2010-04-04T17:12:12Z
109305,561511,2010-04-04T17:11:50Z
109305,502277,2010-04-04T17:11:36Z
109305,192098,2010-04-04T17:10:45Z
109305,11717,2010-04-04T17:09:55Z
109305,622715,2010-04-04T17:08:38Z
109305,695229,2010-04-04T17:08:06Z
109305,303531,2010-04-04T17:05:49Z
109305,398877,2010-04-04T17:05:31Z
109305,591699,2010-04-04T17:00:13Z
109305,588982,2010-04-04T16:59:46Z
109305,19938,2010-04-04T16:55:51Z
109305,303531,2010-03-27T19:25:54Z
109305,695229,2010-03-27T19:23:27Z
109305,11717,2010-03-27T19:21:43Z
109305,192098,2010-03-27T19:20:27Z
109305,657816,2010-03-27T19:19:55Z
109305,561487,2010-03-27T19:19:02Z
109305,445891,2010-03-27T19:17:40Z
109305,561511,2010-03-27T19:17:20Z
109305,516858,2010-03-27T19:17:06Z
109305,526051,2010-03-27T19:15:26Z
109305,643157,2010-03-27T19:15:12Z
109305,643149,2010-03-27T19:14:58Z
109305,643146,2010-03-27T19:14:40Z
109305,594958,2010-03-27T16:03:51Z
109305,336303,2010-03-27T16:02:31Z
109305,19938,2010-03-27T15:15:50Z
109305,26178,2010-03-27T15:15:07Z
109305,526017,2010-03-27T15:05:46Z
109305,561540,2010-03-27T03:40:08Z
109305,561535,2010-03-27T03:39:44Z
109305,561530,2010-03-27T03:39:06Z
109305,561459,2010-03-27T03:38:43Z
109305,560972,2010-03-27T03:36:55Z
109305,516858,2010-03-27T03:36:39Z
109305,657816,2010-03-27T03:36:25Z
109305,445891,2010-03-27T03:36:07Z
109305,561511,2010-03-27T03:35:37Z
109305,502277,2010-03-27T03:35:05Z
109305,561487,2010-03-27T03:34:38Z
109305,519157,2010-03-27T03:33:35Z
109305,532495,2010-03-27T03:33:06Z
109305,571029,2010-03-27T03:32:54Z
109305,572471,2010-03-27T03:32:41Z
109305,218689,2010-03-27T03:32:25Z
109305,197644,2010-03-27T03:31:13Z
109305,437356,2010-03-27T01:56:18Z
109305,561674,2010-03-27T00:29:02Z
109305,519626,2010-03-27T00:27:42Z
109305,519685,2010-03-27T00:27:22Z
109305,293598,2010-03-27T00:26:49Z
109305,561550,2010-03-27T00:26:32Z
109305,585234,2010-03-27T00:01:48Z
109305,732683,2010-03-26T23:58:08Z
109305,659256,2010-03-26T23:57:17Z
109305,646598,2010-03-26T22:57:56Z
109305,646603,2010-03-26T22:56:51Z
109305,504493,2010-03-26T22:56:20Z
109305,780027,2010-03-26T22:54:57Z
109305,539172,2010-03-26T22:49:42Z
109305,603982,2010-03-26T22:49:26Z
109305,334659,2010-03-26T18:42:50Z
109305,48272,2010-03-26T18:41:25Z
109305,334672,2010-03-26T18:40:54Z
109305,560207,2010-03-26T18:38:19Z
109305,499405,2010-03-26T15:07:38Z
109305,254871,2010-03-26T15:07:18Z
109305,437356,2010-03-26T01:59:31Z
109305,122097,2010-03-26T01:59:16Z
109305,121993,2010-03-26T01:58:56Z
109305,121997,2010-03-26T01:58:41Z
109305,122110,2010-03-26T01:57:11Z
109305,561839,2010-03-26T01:57:00Z
109305,122118,2010-03-26T01:56:46Z
109305,121975,2010-03-26T01:56:30Z
109305,122114,2010-03-26T01:55:45Z
109305,121954,2010-03-26T01:55:30Z
109305,121948,2010-03-26T01:55:13Z
109305,121952,2010-03-26T01:49:35Z
109305,121917,2010-03-26T01:48:56Z
109305,437358,2010-03-26T01:48:41Z
109305,561487,2010-03-25T22:53:44Z
109305,502304,2010-03-25T22:47:41Z
109305,526051,2010-03-25T22:43:58Z
109305,643157,2010-03-25T22:43:43Z
109305,643146,2010-03-25T22:43:30Z
109305,91173,2010-03-25T21:43:09Z
109305,91173,2010-03-25T21:42:49Z
109305,9207,2010-03-25T21:40:30Z
109305,475741,2010-03-25T21:39:03Z
109305,81070,2010-03-25T18:20:30Z
109305,228309,2010-03-25T16:14:41Z
109305,496620,2010-03-25T14:37:31Z
109305,406971,2010-03-25T14:36:34Z
109305,496630,2010-03-25T14:35:52Z
109305,397054,2010-03-25T14:35:07Z
109305,420257,2010-03-25T14:34:27Z
109305,33380,2010-03-25T14:32:23Z
109305,201198,2010-03-25T02:20:11Z
109305,32960,2010-03-25T01:23:34Z
109305,123231,2010-03-25T01:23:06Z
109305,465853,2010-03-25T01:22:20Z
109305,782898,2010-03-25T01:21:43Z
109305,460840,2010-03-25T01:08:47Z
109305,171312,2010-03-25T01:08:04Z
109305,442610,2010-03-25T01:07:44Z
109305,125270,2010-03-25T01:04:48Z
109305,133477,2010-03-25T01:04:31Z
109305,120396,2010-03-25T01:04:02Z
109305,46455,2010-03-25T01:03:28Z
109305,172837,2010-03-25T01:03:07Z
109305,305994,2010-03-25T01:02:55Z
109305,206746,2010-03-25T01:02:30Z
109305,369909,2010-03-25T01:01:04Z
109305,316031,2010-03-25T01:00:42Z
109305,233137,2010-03-25T01:00:11Z
109305,120396,2010-03-25T00:59:44Z
109305,306130,2010-03-25T00:59:21Z
109305,184078,2010-03-25T00:58:59Z
109305,552030,2010-03-25T00:58:38Z
109305,59862,2010-03-25T00:58:12Z
109305,55673,2010-03-25T00:57:43Z
109305,740137,2010-03-25T00:56:32Z
109305,539303,2010-03-25T00:56:06Z
109305,526505,2010-03-25T00:55:40Z
109305,604173,2010-03-25T00:55:26Z
109305,596573,2010-03-25T00:55:06Z
109305,443022,2010-03-25T00:54:53Z
109305,787611,2010-03-25T00:53:48Z
109305,51747,2010-03-25T00:51:32Z
109305,55132,2010-03-25T00:51:08Z
109305,787595,2010-03-25T00:50:12Z
109305,53963,2010-03-25T00:48:35Z
109305,102372,2010-03-25T00:48:06Z
109305,584405,2010-03-25T00:45:59Z
109305,585727,2010-03-25T00:45:46Z
109305,1026036,2010-03-25T00:36:11Z
109305,210018,2010-03-25T00:34:38Z
109305,237210,2010-03-25T00:22:32Z
109305,236082,2010-03-25T00:21:54Z
109305,28788,2010-03-25T00:21:33Z
109305,55398,2010-03-25T00:03:33Z
109305,762659,2010-03-25T00:02:51Z
109305,278286,2010-03-25T00:01:51Z
109305,38431,2010-03-25T00:00:44Z
109305,183971,2010-03-25T00:00:26Z
109305,556780,2010-03-25T00:00:09Z
109305,617054,2010-03-24T23:59:53Z
109305,731840,2010-03-24T23:59:07Z
109305,64431,2010-03-24T23:58:45Z
109305,43527,2010-03-24T23:58:30Z
109305,787281,2010-03-24T23:57:58Z
109305,571010,2010-03-24T23:24:54Z
109305,264403,2010-03-24T23:24:35Z
109305,538197,2010-03-24T23:24:06Z
109305,524816,2010-03-24T23:03:29Z
109305,1026036,2010-03-24T23:03:06Z
109305,192460,2010-03-24T23:02:41Z
109305,603998,2010-03-24T23:02:22Z
109305,291218,2010-03-24T23:02:04Z
109305,309672,2010-03-24T23:01:52Z
109305,291218,2010-03-24T23:01:40Z
109305,298525,2010-03-24T23:01:00Z
109305,678293,2010-03-24T23:00:30Z
109305,629722,2010-03-24T23:00:11Z
109305,32554,2010-03-24T22:59:53Z
109305,624841,2010-03-24T22:59:42Z
109305,465432,2010-03-24T22:59:09Z
109305,372816,2010-03-24T22:58:27Z
109305,483183,2010-03-24T22:58:07Z
109305,102604,2010-03-24T22:57:46Z
109305,391006,2010-03-24T22:57:29Z
109305,499511,2010-03-24T14:02:06Z
109305,720930,2010-03-24T13:32:52Z
109305,648054,2010-03-24T13:29:49Z
109305,572471,2010-03-24T12:44:01Z
109305,218689,2010-03-24T12:42:59Z
109305,197644,2010-03-24T12:42:33Z
109305,579588,2010-03-24T12:41:46Z
109305,510395,2010-03-24T12:41:02Z
109305,437356,2010-03-24T12:40:47Z
109305,561839,2010-03-24T12:40:23Z
109305,122118,2010-03-24T12:40:10Z
109305,121975,2010-03-24T12:39:53Z
109305,122114,2010-03-24T12:39:42Z
109305,121954,2010-03-24T12:39:27Z
109305,121952,2010-03-24T12:39:11Z
109305,121948,2010-03-24T12:38:38Z
109305,121917,2010-03-24T12:37:59Z
109305,437358,2010-03-24T12:37:40Z
109305,571029,2010-03-24T02:15:04Z
109305,572471,2010-03-24T02:13:41Z
109305,218689,2010-03-24T02:12:52Z
109305,197644,2010-03-24T02:12:24Z
109305,530656,2010-03-24T01:52:06Z
109305,778925,2010-03-24T01:51:30Z
109305,485877,2010-03-24T01:51:14Z
109305,507371,2010-03-24T01:51:03Z
109305,507382,2010-03-24T01:50:49Z
109305,159169,2010-03-24T01:50:13Z
109305,780027,2010-03-23T23:41:39Z
109305,510510,2010-03-23T23:32:56Z
109305,519626,2010-03-23T23:32:29Z
109305,519685,2010-03-23T23:31:59Z
109305,213496,2010-03-23T23:31:45Z
109305,121811,2010-03-23T23:29:46Z
109305,536353,2010-03-23T23:29:00Z
109305,561550,2010-03-23T23:26:43Z
