placeid,night,morning,noon,evening
814051,34,0,3,3
36998,31,5,0,6
387128,18,1,4,32
1121052,2,0,0,12
801904,4,0,0,3
536353,8,0,1,3
962091,10,0,0,6
665830,6,1,6,12
75097,5,0,2,17
590178,6,0,25,33
342167,29,1,0,19
147173,8,1,5,21
474988,10,0,0,4
27507,30,1,4,29
677676,8,1,0,13
255647,14,0,0,1
397987,16,4,0,4
850895,0,0,13,18
589545,1,0,5,10
1128650,3,0,0,7
119897,26,2,6,40
69546,49,3,2,42
529239,5,1,0,14
1307198,2,0,1,3
1550868,2,0,5,10
907299,14,1,0,1
966309,16,4,1,0
55394,10,2,11,45
291518,16,3,7,14
54489,9,1,3,10
538185,21,4,0,2
1267494,6,0,16,14
439674,13,0,0,20
857647,3,0,0,6
1105011,9,2,2,7
1228477,8,0,3,14
51684,20,2,0,21
574704,3,0,2,4
1343473,6,0,0,3
917069,14,0,1,10
499609,6,0,0,5
124878,8,1,0,6
941148,4,1,0,5
39642,50,1,0,19
176520,83,4,4,38
460840,16,0,11,43
1051515,4,2,0,2
55341,29,1,4,28
151287,11,0,0,8
837331,2,0,1,10
383963,6,0,1,4
366741,13,3,6,36
123928,25,0,2,11
51747,42,14,7,51
375745,12,3,1,40
123231,23,1,9,15
241567,8,1,0,10
41780,13,0,1,18
504470,6,0,3,8
993888,15,4,3,14
1181311,20,11,0,6
1176456,16,1,5,12
27185,8,1,2,5
28949,47,11,1,36
1042237,16,1,5,17
1060284,3,0,0,6
724932,15,1,5,20
1115670,6,1,3,11
1542679,9,0,0,13
1501835,17,2,3,19
96024,6,1,0,34
36941,23,3,2,8
13140,32,1,9,40
48317,107,17,1,3
281821,7,3,2,5
496452,29,7,30,31
617549,24,0,2,5
1355727,3,0,0,7
1400587,4,0,1,7
821469,5,0,1,7
1034714,8,0,1,11
1245680,17,0,9,32
333205,2,1,5,5
985960,1,1,4,14
935056,3,1,2,5
78898,30,1,12,17
578841,9,1,4,16
108155,26,0,29,36
80905,19,0,18,46
159467,21,0,47,26
467237,5,1,3,11
1179377,3,1,1,13
419899,1,1,2,17
161463,8,1,3,14
218647,2,1,2,8
1022977,1,1,3,3
548175,4,1,2,9
113310,7,1,3,17
122543,4,1,7,17
993765,8,3,0,6
214702,4,3,1,3
22276,36,1,5,57
945853,2,1,1,5
385646,2,1,4,5
394083,3,1,3,22
1364371,2,1,0,4
584481,4,1,1,7
33095,25,2,15,20
1254461,1,1,0,8
152539,24,1,3,39
80740,13,2,7,28
122548,6,1,6,18
570430,9,1,0,10
731715,4,1,1,3
330935,10,1,8,14
329110,3,1,0,22
500193,2,1,0,11
296581,10,1,1,19
1098926,5,1,0,9
45210,64,10,172,167
745119,3,0,0,6
396912,17,1,3,9
260271,7,0,1,13
941849,7,0,2,12
53331,18,2,6,22
714277,3,1,0,2
625276,7,2,7,14
1314071,12,1,4,35
674386,3,0,1,8
468714,6,0,1,3
573590,3,0,1,6
455451,10,0,2,7
462953,3,0,1,10
285510,2,0,2,7
21369,28,0,24,35
182178,14,1,8,15
83174,16,0,8,29
31167,28,0,28,37
237987,20,3,1,13
683102,4,1,1,3
575230,63,2,1,63
1045674,7,1,4,10
1327768,3,1,0,5
229449,6,0,2,9
878456,3,0,5,8
1034146,4,0,2,3
1383750,26,4,8,16
988796,5,0,0,3
731694,6,0,0,8
854208,6,0,1,7
899383,11,5,1,8
563851,5,0,8,27
668613,10,0,1,11
541904,12,0,0,8
178738,11,0,5,10
728080,4,0,1,7
265592,7,0,5,12
1273240,7,0,3,14
1064560,2,0,2,13
845278,1,0,1,4
178725,4,0,2,12
208233,12,1,91,101
29680,46,1,5,29
787595,23,2,0,22
58427,26,0,2,19
681865,2,1,1,9
591418,3,0,0,7
279958,8,1,1,13
279930,7,0,2,9
279916,12,0,12,10
393353,1,0,4,18
281381,18,4,4,27
824301,26,1,17,14
6438539,4,0,1,3
779529,12,0,2,17
309652,46,2,13,56
155607,17,3,7,24
732182,24,0,5,22
75898,27,2,19,19
1535804,16,1,5,10
3764532,6,2,4,4
302709,23,0,10,22
453303,21,0,4,11
1531319,4,0,0,1
5339886,0,0,0,24
420474,3,0,8,22
424876,8,2,14,24
370091,2,2,2,9
459288,32,0,1,14
24779,66,1,43,32
512501,6,0,0,5
25267,7,0,4,12
1433616,1,0,3,6
692430,8,0,7,16
281784,55,4,0,7
328718,2,0,15,19
375639,5,1,0,6
309286,98,3,2,34
323103,5,1,2,10
89873,18,0,0,19
230622,9,1,3,8
183075,6,0,1,17
246575,26,2,0,17
218649,8,0,2,11
190746,5,1,2,9
190575,5,0,1,6
187786,9,1,0,1
27263,69,3,6,39
160251,13,0,3,8
68680,46,0,29,11
360361,9,0,4,15
460694,58,1,42,63
20587,66,1,48,62
182141,9,1,3,23
1025766,7,0,3,4
19060,10,0,1,4
237678,6,0,1,11
144910,57,17,14,40
1001379,11,1,1,1
290738,12,1,1,12
565823,22,0,3,25
23783,72,1,3,71
32523,9,1,3,14
75323,5,2,2,12
75327,4,1,0,6
464674,12,3,0,2
397536,32,1,1,14
838020,8,0,1,8
1078258,9,1,0,7
133591,27,5,5,21
646071,4,0,0,5
97746,9,0,0,4
304812,9,0,0,4
459273,9,0,1,2
13319,57,0,0,46
1051099,5,0,0,5
1581998,0,0,11,34
267383,8,1,0,4
717900,21,0,0,5
145039,56,5,1,27
219030,3,0,7,4
330766,4,0,2,1
3805390,6,1,1,1
814026,5,0,0,6
425942,1,0,7,26
264934,17,0,1,26
120665,31,1,0,3
37202,19,0,0,1
6438917,8,0,2,3
585480,6,4,1,0
140070,38,21,1,3
207095,21,11,0,6
366611,27,2,0,33
1085373,3,0,0,6
138764,17,3,11,53
239961,6,11,0,3
15695,34,5,4,22
53351,25,3,5,40
798839,15,0,7,9
378624,13,0,3,6
668643,26,1,2,12
501739,161,13,0,67
55673,80,2,19,125
7105032,1,0,0,7
7098395,5,0,0,20
6083811,9,0,2,11
21664,6,0,1,35
6343132,4,2,0,7
202707,14,1,0,12
247136,26,8,6,56
247155,32,15,11,33
351573,24,0,1,32
1519299,7,1,1,6
33060,46,2,1,11
85628,4,0,1,18
878287,12,0,4,23
462705,12,0,3,19
1467059,7,0,2,4
11436,13,1,1,19
403438,21,1,8,38
954319,7,0,0,9
9871,31,3,9,57
1559224,6,0,0,6
334672,6,4,2,23
1603362,0,0,3,6
53383,15,0,4,11
17547,20,1,1,6
246480,20,9,5,33
439726,16,0,4,23
629175,7,0,1,3
88833,27,2,2,6
1516700,5,0,4,8
59862,67,0,1,28
1588392,1,1,1,9
175053,8,1,0,14
52075,14,6,1,7
377110,8,0,0,3
760857,9,3,2,14
2050298,4,1,1,0
104333,35,1,20,42
174750,16,2,4,23
161634,30,4,5,31
2565622,1,1,1,6
1356589,26,2,12,44
120498,30,0,0,5
539303,15,2,1,6
10611,8,1,3,20
10610,9,1,1,27
1132155,18,1,4,33
1580618,2,1,3,6
643045,6,1,10,2
467435,18,2,7,20
48272,51,3,8,44
1276712,2,0,0,9
744824,4,0,0,6
538197,6,0,2,5
668644,4,1,2,6
552030,6,1,1,2
2494705,4,0,0,13
1150291,12,1,5,20
1301864,7,0,1,8
30056,130,11,1,17
147803,19,0,0,12
101462,4,0,2,7
2273503,10,0,0,7
53944,56,5,9,31
68112,70,6,6,182
228975,11,2,1,9
735484,7,0,1,10
25203,27,2,34,121
610464,9,1,5,17
38656,34,6,16,57
611716,8,1,2,11
44085,6,1,24,42
169428,25,0,0,27
903000,14,2,12,17
206638,25,0,0,30
931114,5,0,4,13
399329,8,2,0,1
42091,25,0,0,11
41571,4,0,2,8
1273600,4,0,0,5
43055,23,2,3,34
290608,43,1,6,90
463884,22,2,0,20
601937,18,6,0,0
487585,60,0,0,7
5810564,28,3,7,41
58821,14,2,5,6
592421,18,7,0,3
857752,14,0,0,3
174393,26,1,0,22
738812,1,1,2,11
861124,4,0,2,3
254711,10,0,5,14
131313,4,0,2,57
771521,1,0,5,5
191994,13,0,1,31
99441,50,1,0,79
383534,5,0,10,7
184583,13,0,1,21
445153,21,3,10,19
520049,4,0,2,10
180753,11,2,4,15
26178,23,2,2,45
163509,2,0,15,4
1092898,4,0,0,4
241240,17,2,4,10
590964,16,0,2,10
183360,3,0,2,3
631614,6,0,0,6
1553639,5,0,0,5
633524,3,0,1,6
1491054,8,0,2,6
254727,5,1,1,4
191185,5,0,1,5
326259,15,0,0,17
257691,14,1,4,17
635220,13,0,6,17
28924,23,0,0,20
871545,23,0,16,37
179766,5,1,7,26
216053,14,7,2,13
963715,10,0,1,4
464771,3,2,2,2
603581,1,0,0,11
57556,2,0,3,8
504888,1,0,1,8
632668,9,0,1,7
241283,2,0,2,7
824588,4,0,1,9
171268,5,0,0,6
53928,10,0,4,11
440656,15,1,3,9
440545,11,0,3,7
37167,35,1,2,22
91261,1,1,2,16
492364,3,0,2,7
129754,5,0,2,23
21101,27,0,9,57
152957,2,0,0,7
182002,2,0,1,9
401933,12,0,2,21
409745,8,0,0,1
369148,6,0,0,6
167011,23,1,1,1
222732,14,0,3,23
275876,37,1,4,26
63761,12,0,16,10
108923,8,0,0,8
52513,4,0,4,2
269113,10,1,0,10
128451,7,0,0,7
57496,4,0,54,14
173230,12,3,2,10
194924,14,0,0,5
73478,4,1,1,10
50084,12,5,3,12
183449,4,0,4,2
32762,14,0,4,25
129756,5,0,0,6
115261,0,1,6,8
215103,13,0,0,2
239142,19,2,0,13
201758,20,0,0,3
287580,42,5,1,10
443648,15,0,0,2
68457,14,0,0,4
1524442,6,0,0,3
840549,5,0,0,9
474784,13,0,1,2
1005752,6,0,0,6
358434,4,6,0,4
822270,4,1,0,4
320100,8,0,1,16
87694,17,0,0,3
120836,19,0,0,5
76507,7,0,0,3
120826,11,4,3,15
237279,2,0,1,5
617423,18,5,0,1
9939,25,2,0,21
778382,6,0,0,5
459235,10,1,0,1
73778,31,2,0,12
76488,32,0,0,19
683057,7,1,2,6
388764,22,0,0,3
546695,11,0,1,8
748761,12,1,0,4
285239,5,0,0,5
446644,6,0,1,4
305617,10,1,0,1
724365,12,0,1,14
459158,17,0,0,5
172085,11,1,1,0
521082,5,0,0,3
53338,24,3,7,20
658155,4,1,0,4
600104,6,1,0,9
53347,7,1,0,5
604355,4,0,1,3
326481,31,5,6,28
43314,41,2,2,55
286169,9,0,2,11
398704,8,4,0,4
76400,11,3,0,4
521403,7,1,0,2
521389,10,1,1,3
76497,32,2,6,35
102767,62,1,0,45
213836,15,1,4,25
336052,10,0,0,5
316437,6,1,0,1
232084,29,12,0,3
57066,23,7,2,21
102713,17,4,2,1
37113,11,0,1,15
3340312,5,0,41,26
667592,9,1,3,24
1363940,4,0,1,19
388401,9,0,8,30
306266,8,2,0,2
1459169,12,0,0,2
602386,18,1,0,9
602420,7,0,0,11
23909,23,2,0,17
1101027,17,1,0,9
544328,13,0,2,8
302818,22,2,0,11
548089,20,2,5,22
668551,9,0,3,15
749611,24,1,0,11
907954,8,1,0,6
625632,21,8,2,4
6413368,4,0,0,4
371108,15,3,4,16
1456913,8,2,0,6
1581894,6,1,2,8
225946,16,0,1,3
140408,7,4,0,2
452532,10,3,4,12
274941,25,0,0,24
162154,22,3,5,22
421881,28,4,7,29
530767,14,2,1,2
181275,7,0,4,9
212415,3,0,38,10
157745,16,0,1,7
186816,4,0,10,12
228047,3,0,9,8
354326,32,4,5,27
260732,40,1,0,17
55398,22,0,2,20
448690,5,0,2,12
20279,43,1,1,12
363852,7,1,0,10
351446,2,0,0,5
42695,5,0,5,12
133349,16,2,3,9
193591,2,0,1,14
237210,37,0,3,54
585727,12,10,9,48
122413,11,1,0,15
154138,20,1,0,33
496525,7,1,4,9
853779,7,1,3,24
787173,10,0,0,0
372342,7,0,0,1
331874,6,0,0,4
305906,19,0,0,42
60383,3,0,5,27
53484,40,2,4,18
439555,7,0,0,5
459171,17,0,0,2
399786,7,6,0,0
5244472,9,0,0,13
307966,11,0,8,29
348854,1,8,0,2
879018,3,0,0,10
372245,4,0,0,6
397095,3,0,0,16
505310,2,0,9,12
366601,12,2,0,1
382376,12,0,1,18
1035025,7,0,2,4
52749,7,0,1,4
496594,2,0,0,12
892027,15,0,3,18
712606,8,0,2,13
594216,5,0,0,7
1407464,1,0,0,8
276079,12,0,1,10
36698,1,0,12,53
1479024,6,0,0,6
475741,44,2,0,15
485606,21,0,0,19
529168,8,0,0,13
58434,49,2,0,31
1110635,9,0,0,1
172042,18,0,0,34
395195,1,0,4,27
264671,13,1,1,12
157711,10,3,1,13
626833,5,1,0,14
812895,7,0,0,1
292606,5,0,2,7
1087785,11,0,0,2
259971,38,0,2,9
82704,8,1,1,6
418878,14,2,2,8
10601,8,0,2,12
468813,7,0,0,7
37184,12,0,4,14
448729,16,0,0,13
166075,33,0,0,2
416639,6,1,4,7
143567,22,2,3,35
383780,4,1,1,5
377961,22,0,1,4
372643,2,0,0,11
47462,23,1,0,14
41703,49,2,3,20
17830,24,1,10,14
1473151,9,1,8,11
526050,12,4,6,6
562427,14,1,1,10
506582,3,1,0,5
319289,2,1,0,16
497688,8,0,0,10
443410,1,0,0,1
508303,5,1,0,4
28294,39,2,4,22
391006,13,0,1,2
20497,13,0,2,3
220741,6,2,1,8
369403,13,1,1,24
302355,8,0,0,12
504364,16,1,6,22
420985,16,0,1,14
6874197,8,0,0,1
236287,20,2,0,13
471699,8,0,6,84
355104,17,0,0,9
952363,7,0,2,20
584249,20,3,0,5
6396810,36,1,6,14
75080,64,1,9,77
87530,17,1,1,25
539222,9,1,0,1
348188,21,8,3,5
1410558,4,0,0,6
231901,42,3,2,39
101480,7,0,3,7
226190,28,9,0,1
497083,34,0,0,12
513829,26,2,0,11
847619,19,2,1,2
502261,7,0,0,6
5611091,6,0,0,4
3189139,4,0,0,7
801821,2,1,0,9
6707653,3,1,0,9
233440,7,8,0,1
594516,4,0,2,9
195217,16,0,29,23
304880,78,2,8,50
320082,9,1,0,16
277929,23,0,0,9
848785,14,3,1,1
86207,14,1,0,14
6021577,22,0,0,20
57562,13,9,2,9
140501,38,14,0,9
479943,5,0,0,6
38628,13,0,0,9
624867,15,4,0,8
179784,89,9,0,47
585076,9,0,0,0
206358,18,0,1,8
39023,22,0,0,7
1120889,1,0,22,33
231754,14,0,0,8
1087796,11,0,0,5
1195540,5,4,0,1
811403,11,4,0,1
913161,1,0,0,8
36218,77,2,0,76
403984,2,1,2,5
46307,0,1,2,17
640817,2,1,2,4
34308,44,1,7,46
590208,11,0,1,23
154349,21,1,4,29
55185,40,0,1,71
840634,21,1,0,2
92109,2,0,0,9
53352,20,1,0,8
175375,4,1,0,7
35964,13,0,0,23
183946,11,4,0,11
165549,7,0,5,15
37049,9,1,2,7
1562766,20,1,0,15
450576,7,0,8,22
310739,3,2,0,6
55386,75,7,20,94
334824,8,1,3,22
142996,4,0,0,2
85373,19,0,0,8
532495,10,0,4,6
502277,5,0,2,5
561459,5,0,1,2
620577,3,0,0,3
1059289,3,0,3,2
11717,10,0,0,25
445891,9,0,5,6
561511,5,0,2,9
561487,6,0,1,5
899566,5,0,1,3
572471,9,0,3,5
777878,8,0,0,6
192098,6,0,1,8
1092327,6,1,2,14
900217,14,3,4,15
5535776,14,4,7,6
621883,24,0,0,6
202297,14,1,0,2
378210,28,0,1,10
299816,15,0,0,1
44369,40,4,16,41
825133,40,0,4,21
247089,4,3,2,9
769117,2,0,27,4
235457,69,6,8,46
780216,14,0,0,6
236454,18,0,5,14
84582,17,0,12,26
816863,0,0,2,6
811988,10,0,0,2
218213,39,2,22,57
772455,5,1,5,7
464088,9,0,1,7
636961,4,0,1,8
6464136,5,0,2,17
6511243,1,0,0,6
10608,25,5,9,45
499511,37,1,53,71
5283939,6,0,2,5
334782,7,1,3,35
1536829,7,1,2,11
1241475,6,0,43,81
2639694,7,0,2,8
2304078,6,1,1,9
1221181,4,0,5,8
366220,9,3,8,11
427389,11,0,9,10
911074,10,1,3,10
427239,13,0,1,8
511739,20,0,0,20
457317,6,0,1,11
481388,11,0,0,11
27154,13,0,1,9
10621,52,0,2,33
34504,11,2,4,13
42681,24,1,24,18
818012,1,0,3,18
184078,28,3,0,13
759436,8,0,0,3
514330,2,2,0,3
909111,7,4,0,2
1026036,26,12,1,7
349236,10,7,2,1
273063,5,0,5,15
1130305,15,0,5,27
1217262,7,0,2,10
966013,9,0,0,2
1080245,2,3,0,2
1570625,62,1,0,63
239919,37,11,0,4
894586,34,4,1,2
57140,25,4,7,28
79934,13,1,2,17
201864,23,0,2,20
3188828,1,0,0,4
76412,13,0,0,3
68568,7,0,0,4
1259099,0,1,2,5
75683,37,4,0,9
833773,14,1,1,10
382545,8,1,1,3
284742,5,0,0,4
375325,5,1,1,5
17636,19,0,25,65
107132,51,0,1,35
226509,3,3,0,0
133713,7,3,0,5
244354,13,2,0,6
1564641,40,1,4,123
479764,14,1,1,14
589896,7,0,0,5
532479,4,0,5,8
411241,13,0,3,11
55396,14,0,1,12
524149,8,0,1,20
556778,12,0,0,4
22392,15,0,12,20
513654,9,1,0,5
308688,29,1,0,9
990477,12,0,2,14
953123,8,0,0,10
310512,21,2,1,21
833555,20,4,0,5
1143446,5,1,0,2
908790,37,8,0,21
530511,16,0,2,9
32336,14,0,0,4
1412191,4,0,5,12
441929,9,0,0,8
833599,11,1,3,14
585081,10,1,3,11
490926,9,0,3,14
1024756,0,0,1,9
360157,19,0,0,7
37216,14,0,0,1
699873,9,5,3,22
479468,5,0,6,19
383203,51,14,1,5
558144,2,0,3,7
861351,6,0,0,3
500896,4,0,4,6
89425,2,1,1,6
41487,30,10,1,13
651948,3,0,5,10
116878,12,1,0,4
382591,15,0,4,15
627614,4,0,5,22
254405,34,0,0,6
164832,2,2,1,26
977898,8,0,1,7
740023,16,0,1,5
787178,21,0,0,3
326058,4,0,3,8
364587,0,0,0,8
1386687,1,0,0,9
1451984,12,2,3,13
712497,7,0,0,3
602424,10,0,0,9
372597,9,1,0,5
575292,1,0,0,7
714462,4,0,5,3
1180997,5,0,1,3
905755,3,2,1,2
192115,5,2,2,3
626509,4,2,0,5
784023,4,1,3,1
355670,4,0,1,5
1109850,1,1,0,1
840799,9,2,0,1
1060886,3,1,1,2
510505,6,1,1,13
174280,13,1,2,15
845779,4,0,0,8
701344,7,1,0,9
42073,25,2,1,14
1108172,3,1,42,6
122238,19,0,0,16
351489,5,0,1,21
398824,22,2,4,18
905835,6,0,0,6
195613,31,1,17,67
993425,7,0,1,7
331196,23,1,0,7
25803,24,3,18,23
116441,17,1,0,24
72381,4,0,0,1
1087464,5,0,0,11
164859,8,0,0,15
94837,28,1,0,15
596371,20,0,0,3
622943,5,0,0,5
749678,12,3,3,5
560134,6,1,3,10
484107,7,1,1,2
27310,15,2,0,11
457911,11,3,3,22
390238,26,1,0,17
708795,1,0,0,16
705523,10,1,1,7
626968,8,1,1,5
914780,9,1,0,18
173967,4,0,2,10
408120,2,0,4,14
827751,7,3,2,8
886473,5,0,0,11
566236,11,1,1,3
688976,17,1,0,4
786007,20,3,2,11
1033729,7,0,0,1
972836,13,3,0,6
287942,60,8,1,8
50230,9,1,0,16
164494,35,4,13,50
446802,35,4,0,26
446778,33,1,0,18
253633,5,3,0,8
62765,22,2,2,23
351993,3,1,1,11
480580,12,1,0,4
530885,4,1,0,4
321526,3,0,0,6
298722,10,0,1,5
382019,3,0,3,18
49714,16,0,1,12
300618,3,8,0,0
799777,4,0,2,7
58432,8,0,1,1
391167,17,2,0,15
172142,12,0,0,0
138783,3,0,0,9
1396197,3,0,2,3
1218774,7,0,0,5
1274808,3,0,11,10
1099842,2,1,1,4
340710,20,3,5,17
33490,15,0,7,50
27903,10,1,2,20
854039,2,1,2,6
126643,25,4,0,0
594234,6,0,0,3
521101,41,0,1,13
196635,27,2,0,11
48347,41,2,1,13
541765,2,0,6,20
1109586,1,0,3,14
925706,15,1,1,1
1056645,9,0,0,15
80744,38,0,1,23
51717,13,2,0,10
517233,3,0,0,10
1349622,0,0,0,14
348701,21,0,0,1
1352265,47,3,0,10
1219711,19,0,0,6
447725,36,1,3,27
218331,14,0,1,8
625026,30,14,0,1
324247,15,0,0,8
427691,29,1,4,20
548841,3,0,4,2
163409,5,1,3,7
154326,29,2,58,97
452213,21,0,9,31
354032,10,0,0,7
15667,30,3,2,18
170386,10,1,21,25
6422510,1,7,3,1
646515,14,0,0,5
378077,37,1,0,16
309733,14,1,1,7
402642,5,1,0,5
239795,4,1,1,7
239802,3,1,1,7
1346260,5,0,0,5
1088870,3,2,1,4
6241447,8,0,0,2
256101,7,1,0,5
239845,14,1,2,18
579840,13,1,0,10
712290,3,0,0,4
712294,7,0,0,7
185377,4,0,2,2
540721,12,2,6,9
293307,21,4,0,2
1457760,3,2,2,4
1105519,7,4,0,4
585531,10,6,0,5
86329,22,0,1,27
816811,4,0,1,7
1140857,32,1,8,42
702875,8,4,0,3
637000,4,1,1,2
387962,3,1,1,7
27108,17,2,1,15
377867,6,1,1,6
915982,7,2,1,8
1365928,5,1,1,7
3995896,3,1,3,15
6282846,2,1,2,7
441251,14,0,0,3
403673,10,0,1,2
28986,26,1,15,53
1140413,11,1,6,24
1207900,1,1,0,5
435032,7,2,0,1
495341,2,0,2,3
1088500,9,1,0,1
641518,17,1,1,12
267325,24,0,0,12
762659,4,0,6,17
749453,4,0,1,4
111107,30,0,0,38
200670,23,2,1,6
308069,30,2,0,21
1541567,7,2,2,3
96104,6,0,6,18
403532,18,0,2,24
473103,3,0,2,9
1148996,2,0,5,18
1262474,13,2,0,3
228311,6,2,8,16
1582643,13,0,0,12
510024,3,0,2,8
196655,8,1,2,12
463507,3,0,3,5
1071524,8,0,10,13
6601218,10,4,11,18
474077,3,0,2,6
474103,12,0,2,6
564571,10,0,4,4
1337928,1,0,0,10
6414326,3,0,0,2
180436,7,0,7,9
4064465,11,0,0,12
529786,6,0,0,4
4556545,2,0,0,5
360083,12,1,6,8
228956,8,2,2,16
719083,8,2,1,7
1096944,15,6,0,3
5169613,8,0,0,5
13270,22,0,3,31
442751,3,0,1,2
772410,14,4,4,5
501891,4,1,0,8
221561,11,0,0,4
159887,8,1,2,9
1365019,1,1,3,4
1324388,5,0,0,2
852139,3,2,1,7
313465,3,0,0,12
385938,2,0,4,9
382458,3,1,2,10
1469060,7,1,0,6
825127,1,0,0,14
323889,11,2,1,11
468595,1,0,5,15
409014,10,1,0,13
150514,23,0,14,37
668351,11,0,1,22
537537,4,0,0,4
808314,5,0,0,6
222824,20,1,6,18
324578,8,0,0,6
1250151,9,0,1,16
120450,64,1,2,25
1020530,3,0,0,4
1137074,18,0,1,10
231122,57,1,1,19
296375,11,2,21,22
250154,7,5,2,5
32641,21,0,1,16
310510,17,3,3,24
1501346,2,0,2,3
552588,6,0,1,12
215633,10,0,0,0
747748,4,0,2,4
324278,5,0,2,4
874147,10,2,1,6
792666,7,1,0,2
182997,16,2,1,10
123284,5,0,0,6
655603,11,0,0,4
239897,12,1,0,2
595356,4,0,0,11
447304,3,0,1,4
442519,9,0,0,9
308952,6,0,1,2
427352,26,0,2,3
128028,3,0,0,6
589760,10,0,3,12
1307128,7,0,0,6
431685,15,0,2,16
427213,14,4,0,8
1404314,11,1,3,14
1151672,5,1,2,6
47459,7,0,7,19
496434,0,0,3,8
1053160,3,0,1,6
299834,12,2,0,11
38431,21,1,25,47
591662,13,0,0,9
61543,18,2,6,29
318554,3,1,14,24
667536,11,0,18,22
102811,10,30,2,5
1222655,2,1,1,7
831398,11,0,3,10
231653,11,0,3,9
481430,3,0,2,3
47656,39,2,42,45
183971,50,12,6,22
251514,24,0,40,66
691132,4,0,2,9
511451,3,0,2,11
6816278,3,0,0,6
825862,4,0,2,12
122615,25,0,8,31
374163,132,0,38,37
188535,51,0,6,45
939544,2,1,5,7
787281,8,0,1,15
472868,5,2,9,15
196553,13,3,6,13
783675,3,3,3,8
902638,2,1,6,10
1149568,2,0,2,18
1126146,8,0,11,15
37019,8,1,2,9
964462,8,0,2,16
386466,12,2,4,18
1086865,3,1,1,2
72060,6,1,1,3
479916,5,1,2,7
1150583,5,1,1,9
55133,18,7,0,7
1168049,7,1,0,3
612042,11,0,0,3
718705,5,0,3,5
877591,2,0,3,5
738225,2,0,1,11
1163461,5,0,0,5
1296772,3,0,1,6
261967,15,1,3,13
662978,6,2,8,17
714409,6,0,6,10
55354,21,3,2,23
55364,12,0,2,11
53343,21,0,0,32
138812,8,0,1,12
441896,12,0,2,28
668548,6,1,4,8
1562323,5,0,0,7
1145430,5,0,1,0
549840,15,1,1,2
239143,21,2,0,3
562352,15,1,1,5
233109,62,5,0,18
453457,57,21,1,1
60913,20,0,0,8
513093,27,1,7,42
561674,13,2,1,10
561550,10,0,2,10
121954,7,1,5,7
560231,1,1,0,8
551685,1,0,5,5
556632,5,0,5,1
157800,34,4,9,24
555650,12,2,0,9
223236,7,0,0,14
247197,13,1,1,12
164540,3,0,7,42
548785,4,0,1,6
76487,21,0,1,8
79923,23,1,1,6
79926,20,2,0,13
546649,8,0,1,6
180163,18,2,2,20
303945,2,0,13,13
1048925,3,1,0,6
1022200,1,0,6,0
402650,14,0,0,15
1186784,8,0,0,0
1267278,65,1,6,85
477965,14,0,3,20
799179,1,0,0,8
507298,13,0,0,11
63955,3,0,1,12
369493,10,1,0,22
433892,22,1,4,7
151164,25,2,1,44
640602,9,1,2,13
1233324,6,1,1,1
427980,6,0,1,3
715123,3,0,0,6
331086,7,1,0,7
624374,8,0,2,5
179330,2,0,9,24
155692,12,2,8,17
302193,8,0,2,10
201790,4,1,2,4
241539,2,0,2,9
320418,22,1,4,15
748734,17,0,0,9
151203,6,0,0,7
7100431,13,0,3,9
410634,11,0,0,2
80077,27,1,0,13
3561769,12,0,2,0
18344,12,4,1,11
1025808,9,0,0,4
693815,0,0,0,9
332075,7,0,0,4
13382,15,1,0,6
695134,1,0,1,12
529277,2,0,0,9
193770,101,12,22,50
447723,13,0,3,14
695982,7,0,0,6
209277,10,0,5,20
756942,2,1,2,12
127322,5,0,11,17
1317546,1,0,1,17
424589,6,1,1,9
1299574,2,1,1,3
601591,25,0,20,16
802644,4,1,1,7
434889,18,0,1,2
245665,3,1,3,5
226683,17,12,2,8
506780,7,0,2,7
351317,10,1,0,7
891236,3,0,3,10
333773,7,1,1,3
87263,9,0,2,7
501139,8,2,4,7
227196,4,8,0,8
263048,8,3,1,3
152058,5,0,9,34
164762,3,0,6,20
80502,9,0,5,39
49824,7,0,1,63
122537,6,1,8,56
1349817,10,0,36,5
382257,5,1,3,35
1162760,2,0,0,9
377974,4,1,0,5
1113683,7,0,0,6
278427,26,0,2,28
506767,8,0,5,8
512986,12,0,0,4
598777,4,1,0,16
663373,5,0,0,7
505618,8,0,0,3
297497,4,0,0,13
1007265,18,0,0,5
82124,8,4,4,24
1458977,10,0,18,19
1230712,1,1,2,11
377580,18,1,0,9
784565,4,0,5,14
433922,24,2,9,13
424602,8,0,1,11
528567,1,2,2,4
715884,6,1,0,7
67943,15,0,1,23
1012943,5,1,0,5
1404012,6,0,1,6
1000866,3,0,2,2
1231307,6,0,1,7
579491,6,0,0,4
1000791,33,1,1,13
1318519,5,0,0,0
643007,5,0,4,12
280345,6,0,3,8
701294,6,0,4,4
484817,20,0,1,40
2056188,3,2,5,7
122779,7,1,0,1
500507,5,0,1,6
614367,4,2,1,4
911445,2,0,4,3
592298,6,2,0,2
260146,3,0,1,14
646162,2,1,1,4
562383,12,0,0,3
611916,25,13,6,13
7081365,0,0,5,8
787690,8,0,2,5
7061529,8,0,0,20
203596,14,5,3,8
123223,10,1,2,10
229166,23,1,14,29
556820,6,5,1,5
505084,1,1,0,10
154335,25,1,19,19
367154,31,5,12,16
228309,8,2,3,21
447310,6,2,1,10
191577,11,1,2,21
573842,2,0,2,14
317026,21,7,0,6
