userid,placeid,datetime
72582,299291,2010-01-03T00:31:33Z
72582,308693,2010-01-03T00:31:21Z
72582,124172,2010-01-03T00:29:06Z
72582,158976,2010-01-03T00:25:10Z
72582,315746,2010-01-03T00:20:52Z
72582,149199,2010-01-03T00:16:38Z
72582,124275,2010-01-03T00:00:30Z
72582,243283,2010-01-02T23:59:22Z
72582,63502,2010-01-02T23:08:50Z
72582,233744,2010-01-02T23:08:28Z
72582,295101,2010-01-02T23:07:41Z
72582,170369,2010-01-02T23:05:35Z
72582,208846,2010-01-02T23:05:01Z
72582,109184,2010-01-02T23:03:14Z
72582,72019,2010-01-02T23:02:18Z
72582,117531,2010-01-02T23:01:44Z
72582,192948,2010-01-02T23:00:31Z
72582,127303,2010-01-02T22:55:29Z
72582,46169,2010-01-02T22:55:14Z
72582,130535,2010-01-02T22:55:02Z
72582,63679,2010-01-02T22:54:48Z
72582,12904,2010-01-02T21:53:37Z
72582,301442,2010-01-02T21:37:07Z
72582,47752,2010-01-02T21:36:52Z
72582,223306,2010-01-02T21:27:03Z
72582,306778,2010-01-02T21:26:32Z
72582,159500,2010-01-02T21:24:21Z
72582,290727,2010-01-02T21:20:23Z
72582,87188,2010-01-02T21:20:06Z
72582,87175,2010-01-02T21:19:56Z
72582,148888,2010-01-02T21:19:09Z
72582,190908,2010-01-02T21:17:48Z
72582,118112,2010-01-02T21:16:45Z
72582,199997,2010-01-02T21:16:19Z
72582,185773,2010-01-02T20:37:09Z
72582,222231,2010-01-02T20:36:54Z
72582,245448,2010-01-02T20:29:12Z
72582,149701,2010-01-02T20:28:53Z
72582,277261,2010-01-02T20:28:45Z
72582,190611,2010-01-02T20:28:36Z
72582,186233,2010-01-02T20:28:24Z
72582,194321,2010-01-02T20:28:16Z
72582,174316,2010-01-02T20:28:07Z
72582,203730,2010-01-02T20:27:14Z
72582,311394,2010-01-02T20:26:32Z
72582,296262,2010-01-02T20:26:15Z
72582,150405,2010-01-02T20:26:04Z
72582,149372,2010-01-02T20:25:50Z
72582,91889,2010-01-02T20:25:35Z
72582,288280,2010-01-02T20:25:23Z
72582,105127,2010-01-02T20:25:14Z
72582,149730,2010-01-02T20:24:51Z
72582,123415,2010-01-02T20:24:30Z
72582,208970,2010-01-02T20:24:20Z
72582,130690,2010-01-02T20:24:07Z
72582,296308,2010-01-02T20:23:39Z
72582,271873,2010-01-02T20:23:15Z
72582,300653,2010-01-02T20:22:47Z
72582,149853,2010-01-02T13:25:56Z
72582,149853,2010-01-01T22:20:49Z
72582,200040,2010-01-01T21:18:57Z
72582,126848,2010-01-01T21:17:50Z
72582,118112,2010-01-01T21:17:39Z
72582,49544,2010-01-01T20:51:01Z
72582,218132,2010-01-01T20:49:43Z
72582,57279,2010-01-01T20:48:59Z
72582,87136,2010-01-01T20:45:59Z
72582,136701,2010-01-01T20:44:12Z
72582,87132,2010-01-01T20:38:32Z
72582,51215,2010-01-01T20:37:39Z
72582,125246,2010-01-01T20:37:06Z
72582,13079,2010-01-01T20:35:44Z
72582,63710,2010-01-01T20:35:11Z
72582,63707,2010-01-01T20:35:01Z
72582,63705,2010-01-01T20:34:51Z
72582,109035,2010-01-01T20:34:40Z
72582,230833,2010-01-01T20:33:27Z
72582,306843,2010-01-01T20:33:17Z
72582,63712,2010-01-01T20:30:18Z
72582,96388,2010-01-01T20:29:05Z
72582,55165,2010-01-01T20:27:34Z
72582,285904,2010-01-01T20:27:14Z
72582,62652,2010-01-01T20:26:59Z
72582,121486,2010-01-01T20:25:46Z
72582,65336,2010-01-01T20:24:36Z
72582,65321,2010-01-01T20:23:28Z
72582,62656,2010-01-01T20:22:03Z
72582,173477,2010-01-01T20:21:50Z
72582,306890,2010-01-01T20:21:40Z
72582,65317,2010-01-01T20:21:12Z
72582,204382,2010-01-01T20:20:40Z
72582,302902,2010-01-01T20:20:30Z
72582,157285,2010-01-01T20:20:16Z
72582,195020,2010-01-01T20:19:55Z
72582,177213,2010-01-01T20:19:04Z
72582,783047,2010-01-01T20:18:54Z
72582,299283,2010-01-01T20:18:44Z
72582,302431,2010-01-01T20:18:35Z
72582,62660,2010-01-01T20:18:25Z
72582,54965,2010-01-01T20:18:15Z
72582,108034,2010-01-01T20:17:54Z
72582,125489,2010-01-01T20:17:39Z
72582,108025,2010-01-01T20:17:18Z
72582,66176,2010-01-01T20:17:00Z
72582,134414,2010-01-01T20:16:30Z
72582,126860,2010-01-01T20:16:16Z
72582,66175,2010-01-01T20:15:01Z
72582,108027,2010-01-01T20:14:51Z
72582,66174,2010-01-01T20:14:31Z
72582,159273,2010-01-01T20:12:52Z
72582,63563,2010-01-01T20:12:43Z
72582,66173,2010-01-01T20:12:23Z
72582,63567,2010-01-01T20:12:13Z
72582,63565,2010-01-01T20:12:04Z
72582,272411,2010-01-01T20:11:24Z
72582,28098,2010-01-01T20:11:14Z
72582,245198,2010-01-01T20:01:54Z
72582,60099,2010-01-01T20:00:45Z
72582,233890,2010-01-01T19:58:32Z
72582,57279,2010-01-01T19:57:57Z
72582,246646,2010-01-01T19:55:04Z
72582,307428,2010-01-01T19:54:51Z
72582,124367,2010-01-01T19:54:28Z
72582,73908,2010-01-01T19:54:17Z
72582,155504,2010-01-01T19:54:02Z
72582,282538,2010-01-01T19:52:38Z
72582,304567,2010-01-01T19:52:19Z
72582,218991,2010-01-01T19:51:42Z
72582,47181,2010-01-01T19:51:08Z
72582,87157,2010-01-01T19:50:54Z
72582,57279,2010-01-01T19:50:00Z
72582,47255,2010-01-01T19:49:49Z
72582,87164,2010-01-01T19:49:36Z
72582,148888,2010-01-01T19:48:26Z
72582,245307,2010-01-01T18:20:17Z
72582,167780,2010-01-01T18:19:35Z
72582,87274,2010-01-01T17:52:39Z
72582,12904,2010-01-01T17:52:28Z
72582,245302,2010-01-01T17:52:16Z
72582,245326,2010-01-01T17:43:55Z
72582,173118,2010-01-01T17:43:37Z
72582,47254,2010-01-01T16:30:08Z
72582,131578,2010-01-01T16:29:28Z
72582,67646,2010-01-01T16:29:17Z
72582,46157,2010-01-01T16:28:51Z
72582,307298,2010-01-01T15:50:25Z
72582,63502,2010-01-01T15:40:55Z
72582,159413,2010-01-01T15:40:24Z
72582,238686,2010-01-01T15:38:37Z
72582,73640,2010-01-01T15:38:23Z
72582,161214,2010-01-01T15:36:40Z
72582,161376,2010-01-01T15:36:30Z
72582,12904,2010-01-01T14:32:55Z
72582,167780,2010-01-01T14:32:45Z
72582,245302,2010-01-01T14:32:35Z
72582,87274,2010-01-01T14:32:24Z
72582,245326,2010-01-01T14:31:02Z
72582,49544,2010-01-01T14:29:59Z
72582,245609,2010-01-01T14:29:50Z
72582,193403,2010-01-01T14:28:34Z
72582,283533,2010-01-01T14:28:18Z
72582,283516,2010-01-01T14:28:09Z
72582,155789,2010-01-01T14:27:21Z
72582,100404,2010-01-01T14:23:02Z
72582,209626,2010-01-01T14:22:50Z
72582,289249,2010-01-01T14:22:38Z
72582,289248,2010-01-01T14:22:23Z
72582,199997,2010-01-01T14:22:11Z
72582,301272,2010-01-01T14:09:19Z
72582,108985,2010-01-01T14:08:35Z
72582,200040,2010-01-01T14:08:26Z
72582,48610,2010-01-01T14:08:15Z
72582,149853,2010-01-01T10:45:18Z
72582,149853,2010-01-01T01:04:11Z
72582,213241,2009-12-31T16:21:18Z
72582,93786,2009-12-31T16:21:04Z
72582,301892,2009-12-31T16:20:29Z
72582,149853,2009-12-31T10:35:18Z
72582,149853,2009-12-31T02:28:54Z
72582,108985,2009-12-31T00:41:51Z
72582,289249,2009-12-31T00:41:24Z
72582,289248,2009-12-31T00:41:00Z
72582,48617,2009-12-31T00:40:32Z
72582,54815,2009-12-31T00:39:42Z
72582,155130,2009-12-31T00:39:31Z
72582,48667,2009-12-31T00:39:07Z
72582,46133,2009-12-31T00:38:11Z
72582,63598,2009-12-31T00:37:54Z
72582,12977,2009-12-31T00:37:29Z
72582,87240,2009-12-31T00:15:55Z
72582,168122,2009-12-31T00:15:46Z
72582,87245,2009-12-31T00:15:35Z
72582,288328,2009-12-31T00:08:44Z
72582,253975,2009-12-30T23:01:01Z
72582,234477,2009-12-30T22:57:36Z
72582,63865,2009-12-30T22:24:08Z
72582,271964,2009-12-30T22:10:24Z
72582,250474,2009-12-30T22:10:11Z
72582,76327,2009-12-30T22:05:43Z
72582,577865,2009-12-30T22:05:26Z
72582,48610,2009-12-30T21:58:03Z
72582,200040,2009-12-30T21:57:47Z
72582,292810,2009-12-30T21:57:26Z
72582,283533,2009-12-30T21:56:41Z
72582,283516,2009-12-30T21:56:27Z
72582,193403,2009-12-30T21:56:17Z
72582,190908,2009-12-30T21:55:33Z
72582,49544,2009-12-30T21:55:21Z
72582,245326,2009-12-30T21:55:08Z
72582,245307,2009-12-30T21:45:18Z
72582,87274,2009-12-30T21:44:04Z
72582,167780,2009-12-30T21:43:54Z
72582,173118,2009-12-30T21:43:36Z
72582,245302,2009-12-30T21:43:25Z
72582,12904,2009-12-30T21:43:14Z
72582,291472,2009-12-30T20:55:46Z
72582,245260,2009-12-30T19:17:17Z
72582,87245,2009-12-30T19:16:51Z
72582,285589,2009-12-30T19:14:09Z
72582,120387,2009-12-30T19:13:57Z
72582,288328,2009-12-30T19:12:40Z
72582,63868,2009-12-30T19:09:47Z
72582,79384,2009-12-30T19:07:17Z
72582,137080,2009-12-30T19:06:53Z
72582,193535,2009-12-30T19:06:36Z
72582,193570,2009-12-30T18:57:24Z
72582,177754,2009-12-30T18:57:13Z
72582,148475,2009-12-30T18:57:02Z
72582,103607,2009-12-30T18:55:04Z
72582,65365,2009-12-30T18:43:10Z
72582,71679,2009-12-30T18:37:25Z
72582,48969,2009-12-30T18:37:05Z
72582,103628,2009-12-30T18:36:53Z
72582,251120,2009-12-30T18:36:34Z
72582,177940,2009-12-30T18:35:58Z
72582,106388,2009-12-30T18:30:15Z
72582,106394,2009-12-30T18:29:55Z
72582,288586,2009-12-30T18:29:41Z
72582,273432,2009-12-30T18:29:29Z
72582,75112,2009-12-30T18:29:14Z
72582,279447,2009-12-30T18:29:00Z
72582,228408,2009-12-30T18:28:30Z
72582,161228,2009-12-30T18:27:19Z
72582,151604,2009-12-30T18:27:09Z
72582,202624,2009-12-30T18:26:48Z
72582,219382,2009-12-30T18:24:30Z
72582,36602,2009-12-30T18:23:50Z
72582,165636,2009-12-30T18:22:56Z
72582,47532,2009-12-30T18:21:55Z
72582,66176,2009-12-30T18:20:39Z
72582,28098,2009-12-30T18:18:35Z
72582,272411,2009-12-30T18:18:23Z
72582,47752,2009-12-30T18:15:09Z
72582,290822,2009-12-30T18:04:59Z
72582,145263,2009-12-30T18:00:40Z
72582,12880,2009-12-30T18:00:27Z
72582,173118,2009-12-30T17:40:55Z
72582,167780,2009-12-30T17:24:10Z
72582,12904,2009-12-30T17:23:38Z
72582,245302,2009-12-30T17:23:22Z
72582,245307,2009-12-30T17:23:06Z
72582,87274,2009-12-30T17:22:50Z
72582,245326,2009-12-30T17:21:46Z
72582,49544,2009-12-30T17:20:59Z
72582,193403,2009-12-30T17:20:40Z
72582,246646,2009-12-30T17:20:02Z
72582,245609,2009-12-30T17:19:50Z
72582,283572,2009-12-30T17:19:33Z
72582,283516,2009-12-30T17:19:10Z
72582,283533,2009-12-30T17:18:55Z
72582,118112,2009-12-30T17:18:37Z
72582,292810,2009-12-30T17:18:26Z
72582,108985,2009-12-30T16:46:38Z
72582,200040,2009-12-30T16:46:09Z
72582,48610,2009-12-30T16:45:57Z
72582,149853,2009-12-30T15:40:58Z
72582,149853,2009-12-30T11:33:53Z
72582,247165,2009-12-30T01:59:24Z
72582,66197,2009-12-30T01:59:01Z
72582,66195,2009-12-30T01:55:00Z
72582,66193,2009-12-30T01:54:32Z
72582,292827,2009-12-30T01:54:07Z
72582,49746,2009-12-30T01:52:37Z
72582,250828,2009-12-30T00:35:24Z
72582,251068,2009-12-30T00:34:21Z
72582,168630,2009-12-30T00:33:52Z
72582,148668,2009-12-30T00:33:13Z
72582,60642,2009-12-30T00:30:15Z
72582,245260,2009-12-30T00:29:24Z
72582,145933,2009-12-30T00:28:52Z
72582,121166,2009-12-30T00:28:24Z
72582,87252,2009-12-30T00:28:05Z
72582,213256,2009-12-30T00:27:05Z
72582,168122,2009-12-30T00:26:37Z
72582,87245,2009-12-30T00:26:18Z
72582,283041,2009-12-30T00:25:53Z
72582,66283,2009-12-30T00:23:52Z
72582,152392,2009-12-30T00:23:28Z
72582,292865,2009-12-30T00:21:54Z
72582,292847,2009-12-30T00:18:50Z
72582,292810,2009-12-30T00:14:26Z
72582,292791,2009-12-30T00:11:14Z
72582,12977,2009-12-30T00:06:48Z
72582,192946,2009-12-30T00:04:51Z
72582,72237,2009-12-30T00:02:02Z
72582,72525,2009-12-29T23:57:33Z
72582,179494,2009-12-29T23:56:54Z
72582,149050,2009-12-29T23:56:12Z
72582,159413,2009-12-29T23:53:41Z
72582,63868,2009-12-29T22:22:14Z
72582,285581,2009-12-29T22:18:37Z
72582,273006,2009-12-29T22:17:51Z
72582,53680,2009-12-29T22:16:17Z
72582,46133,2009-12-29T22:15:59Z
72582,63598,2009-12-29T22:15:39Z
72582,100404,2009-12-29T22:14:29Z
72582,209626,2009-12-29T22:08:08Z
72582,12904,2009-12-29T21:42:06Z
72582,291472,2009-12-29T20:35:25Z
72582,218343,2009-12-29T19:40:45Z
72582,87240,2009-12-29T19:40:28Z
72582,121647,2009-12-29T19:38:51Z
72582,288328,2009-12-29T19:36:54Z
72582,271964,2009-12-29T19:34:08Z
72582,63816,2009-12-29T19:33:03Z
72582,233883,2009-12-29T19:27:03Z
72582,75112,2009-12-29T19:26:30Z
72582,279447,2009-12-29T19:26:00Z
72582,228408,2009-12-29T19:25:44Z
72582,194915,2009-12-29T19:24:46Z
72582,151604,2009-12-29T19:23:51Z
72582,202624,2009-12-29T19:23:32Z
72582,36602,2009-12-29T19:20:41Z
72582,28098,2009-12-29T19:16:15Z
72582,272411,2009-12-29T19:15:56Z
72582,290822,2009-12-29T19:08:10Z
72582,47752,2009-12-29T19:01:26Z
72582,60099,2009-12-29T18:58:22Z
72582,151908,2009-12-29T18:54:57Z
72582,290727,2009-12-29T18:54:13Z
72582,49544,2009-12-29T18:46:19Z
72582,245302,2009-12-29T18:14:52Z
72582,12904,2009-12-29T18:12:58Z
72582,87274,2009-12-29T18:12:26Z
72582,167780,2009-12-29T18:12:07Z
72582,245307,2009-12-29T18:10:15Z
72582,190908,2009-12-29T18:09:22Z
72582,193403,2009-12-29T18:08:36Z
72582,283516,2009-12-29T18:07:44Z
72582,283533,2009-12-29T18:05:08Z
72582,155789,2009-12-29T17:18:10Z
72582,289249,2009-12-29T17:17:36Z
72582,48610,2009-12-29T17:16:43Z
72582,12976,2009-12-29T17:14:38Z
72582,118112,2009-12-29T17:12:56Z
72582,200040,2009-12-29T16:59:32Z
72582,48617,2009-12-29T16:52:52Z
72582,108985,2009-12-29T16:52:25Z
72582,289248,2009-12-29T16:51:46Z
72582,199997,2009-12-29T16:50:50Z
72582,143062,2009-12-29T16:17:37Z
72582,189846,2009-12-29T16:16:40Z
72582,271873,2009-12-29T14:57:36Z
72582,149853,2009-12-29T13:51:31Z
18594,626539,2010-11-29T12:09:56Z
18594,46120,2010-09-06T18:05:53Z
18594,411748,2010-09-06T18:05:17Z
18594,776040,2010-09-05T14:22:35Z
18594,138175,2010-09-04T12:59:54Z
18594,47752,2010-09-03T20:01:07Z
18594,62652,2010-08-13T13:58:05Z
18594,322564,2010-08-13T10:56:33Z
18594,47752,2010-05-16T14:10:10Z
18594,1003833,2010-05-15T15:22:57Z
18594,277032,2010-05-15T14:22:53Z
18594,63816,2010-05-14T22:21:16Z
18594,198591,2010-05-14T12:04:54Z
18594,57346,2010-05-14T11:19:39Z
18594,731047,2010-05-13T18:01:33Z
18594,49538,2010-05-13T13:41:53Z
18594,47752,2010-05-13T13:26:26Z
18594,49538,2009-11-24T15:29:52Z
18594,127228,2009-11-24T13:08:33Z
624907,1119290,2011-05-06T12:53:29Z
2277103,478757,2011-05-21T13:37:27Z
2277103,884408,2011-05-21T13:35:01Z
2277103,796373,2011-05-21T06:56:38Z
2277103,796373,2011-05-20T18:54:58Z
2277103,796373,2011-05-20T06:40:22Z
2277103,6523221,2011-05-19T22:00:56Z
2277103,796373,2011-05-19T18:35:23Z
2277103,87274,2011-05-19T15:11:23Z
2277103,12904,2011-05-19T15:04:32Z
2277103,1312046,2011-05-19T14:51:55Z
2277103,796373,2011-05-19T06:37:23Z
2277103,6523221,2011-05-18T21:15:13Z
2277103,796373,2011-05-18T16:53:31Z
2277103,12904,2011-05-18T14:01:16Z
2277103,164206,2011-05-18T13:30:23Z
2277103,796373,2011-05-18T08:30:41Z
2277103,6523221,2011-05-18T06:47:52Z
2427123,1044311,2011-05-08T10:37:09Z
2427123,173118,2011-05-08T10:32:35Z
2427123,634364,2011-05-08T09:37:41Z
2427123,948017,2011-05-08T09:37:04Z
2427123,12904,2011-05-08T09:14:12Z
2427123,869085,2011-05-08T08:05:33Z
2427123,12976,2011-05-08T08:04:48Z
2427123,195043,2011-05-08T08:04:27Z
2427123,118194,2011-05-07T18:42:52Z
2427123,333951,2011-05-07T18:41:36Z
2427123,60638,2011-05-07T18:41:14Z
2427123,60791,2011-05-07T18:11:55Z
2427123,597951,2011-05-07T16:40:54Z
2427123,12977,2011-05-07T13:45:37Z
2427123,190788,2011-05-07T09:35:56Z
2427123,6501941,2011-05-07T09:03:28Z
2427123,117582,2011-05-07T08:58:47Z
2427123,198591,2011-05-07T08:47:22Z
2427123,49746,2011-05-06T16:52:02Z
2427123,4410344,2011-05-06T15:43:06Z
2427123,6834909,2011-05-06T15:42:34Z
2427123,333951,2011-05-06T15:26:40Z
2427123,634364,2011-05-06T15:11:57Z
2427123,531584,2011-05-06T14:18:32Z
2427123,245302,2011-05-06T14:08:32Z
2427123,12904,2011-05-06T14:05:30Z
2427123,245307,2011-05-06T14:00:11Z
26405,436219,2011-06-20T04:36:02Z
26405,46120,2011-06-20T04:32:06Z
26405,333045,2011-06-09T10:21:49Z
26405,322027,2011-06-06T14:34:30Z
26405,168591,2011-05-31T17:20:28Z
26405,597236,2011-05-30T05:03:03Z
26405,47752,2011-05-30T05:02:43Z
26405,136387,2011-05-30T05:01:44Z
26405,180645,2011-05-30T05:01:20Z
26405,990207,2011-05-13T07:41:06Z
26405,461239,2011-05-13T07:40:31Z
26405,870419,2011-05-08T16:11:49Z
26405,3577684,2011-05-08T16:11:40Z
26405,46120,2011-05-02T08:07:31Z
26405,7125581,2011-05-02T05:15:28Z
26405,167593,2011-05-02T05:15:06Z
26405,637969,2011-05-02T05:12:48Z
26405,46120,2011-05-02T05:12:36Z
26405,436219,2011-05-02T05:12:04Z
26405,46120,2011-05-02T05:11:19Z
26405,661061,2011-05-02T05:10:52Z
26405,6930462,2011-05-02T05:10:32Z
26405,436219,2011-05-02T04:41:39Z
26405,256307,2011-04-30T14:35:43Z
26405,3949775,2011-04-30T14:35:32Z
26405,1011154,2011-04-25T18:36:24Z
26405,4064581,2011-04-25T18:35:49Z
26405,4640494,2011-04-15T14:04:43Z
26405,327184,2011-04-15T14:04:29Z
26405,112290,2011-04-15T12:14:07Z
26405,317677,2011-04-15T12:13:26Z
26405,5928027,2011-04-15T12:12:15Z
26405,735197,2011-04-15T12:09:54Z
26405,554981,2011-04-15T12:09:40Z
26405,7230675,2011-04-15T12:09:29Z
26405,71071,2011-04-15T11:25:22Z
26405,70961,2011-04-15T11:22:45Z
26405,153720,2011-04-15T11:22:08Z
26405,144674,2011-04-13T17:04:37Z
26405,312118,2011-04-13T17:02:26Z
26405,765537,2011-04-13T17:01:03Z
26405,714750,2011-04-13T16:59:58Z
26405,228090,2011-04-13T16:59:02Z
26405,185720,2011-03-31T12:13:01Z
26405,118712,2011-03-31T12:12:18Z
26405,155344,2011-03-30T08:00:36Z
26405,99851,2011-03-30T08:00:17Z
26405,1084174,2011-03-24T13:09:57Z
26405,1084202,2011-03-24T13:09:43Z
26405,164206,2011-03-24T13:09:33Z
26405,793859,2011-03-24T13:09:18Z
26405,1339818,2011-03-23T19:23:32Z
26405,253675,2011-03-23T19:21:18Z
26405,337731,2011-03-22T20:02:45Z
26405,4792434,2011-03-19T15:19:59Z
26405,241212,2011-03-19T15:19:32Z
26405,136497,2011-03-19T15:18:17Z
26405,148903,2011-03-18T07:43:23Z
26405,36602,2011-03-16T19:47:51Z
26405,322027,2011-03-16T10:52:58Z
26405,1009322,2011-03-16T08:48:44Z
26405,384974,2011-03-14T19:57:12Z
26405,242043,2011-03-14T12:04:55Z
26405,185720,2011-03-14T12:04:40Z
26405,118712,2011-03-14T12:04:05Z
26405,95025,2011-03-13T20:30:25Z
26405,125553,2011-03-13T20:28:09Z
26405,461239,2011-03-13T11:22:38Z
26405,46120,2011-03-08T07:30:08Z
26405,322027,2011-03-07T16:44:03Z
26405,5441880,2011-03-07T16:43:54Z
26405,185720,2011-03-07T14:05:49Z
26405,118712,2011-03-07T14:04:59Z
26405,461239,2011-02-27T10:40:46Z
26405,478580,2011-02-25T07:37:53Z
26405,461239,2011-02-23T19:42:11Z
26405,4817854,2011-02-21T11:54:44Z
26405,1084839,2011-02-21T11:54:17Z
26405,322027,2011-02-16T12:13:27Z
26405,1461627,2011-02-16T12:13:12Z
26405,6566027,2011-02-16T12:12:57Z
26405,140883,2011-02-16T07:24:59Z
26405,322027,2011-02-16T07:24:36Z
26405,322027,2011-02-15T13:35:33Z
26405,204025,2011-02-13T17:05:59Z
26405,851363,2011-02-13T14:47:44Z
26405,6501941,2011-02-12T10:14:26Z
26405,461239,2011-02-11T23:31:26Z
26405,148887,2011-02-11T23:31:08Z
26405,1085037,2011-02-11T23:30:37Z
26405,442616,2011-02-11T23:30:12Z
26405,478580,2011-02-11T23:30:01Z
26405,86437,2011-02-11T23:29:32Z
26405,228090,2011-02-11T16:21:29Z
26405,118712,2011-02-11T16:21:18Z
26405,46120,2011-02-10T17:38:26Z
26405,637969,2011-02-10T08:43:36Z
26405,461239,2011-02-10T07:24:24Z
26405,148903,2011-02-09T08:15:48Z
26405,461239,2011-02-09T08:15:39Z
26405,6549475,2011-02-08T09:54:37Z
26405,452609,2011-02-08T09:54:23Z
26405,484041,2011-02-07T13:28:03Z
26405,99851,2011-02-07T08:36:13Z
26405,155344,2011-02-07T08:35:55Z
26405,246862,2011-02-06T19:08:37Z
26405,246862,2011-02-06T19:08:37Z
26405,284894,2011-02-06T19:07:06Z
26405,1404518,2011-02-05T14:47:48Z
26405,736050,2011-02-04T20:25:08Z
26405,125553,2011-02-04T20:21:35Z
26405,6360387,2011-02-04T12:58:55Z
26405,1329253,2011-02-04T12:31:20Z
26405,49746,2011-02-04T12:31:02Z
26405,4214785,2011-02-04T12:30:38Z
26405,1247924,2011-02-04T11:27:11Z
26405,107706,2011-02-04T11:26:53Z
26405,1298329,2011-02-04T11:26:39Z
26405,2865772,2011-02-04T11:24:31Z
26405,666912,2011-02-04T11:24:10Z
26405,250390,2011-02-04T11:23:50Z
26405,1295884,2011-02-04T11:23:25Z
26405,1780507,2011-02-04T11:23:10Z
26405,374101,2011-02-04T11:22:39Z
26405,46120,2011-01-18T21:06:46Z
26405,46120,2011-01-18T10:47:18Z
26405,384922,2011-01-17T20:53:51Z
26405,98466,2011-01-17T12:12:56Z
26405,520023,2011-01-17T12:12:36Z
26405,36602,2011-01-14T09:05:19Z
26405,322027,2011-01-12T19:31:27Z
26405,968634,2011-01-11T21:17:33Z
26405,461239,2011-01-11T21:17:05Z
26405,126698,2011-01-10T17:51:41Z
26405,6501219,2011-01-10T17:51:25Z
26405,6581417,2011-01-10T10:45:00Z
26405,818218,2011-01-09T18:38:25Z
26405,268080,2011-01-09T14:05:49Z
26405,268080,2011-01-07T11:54:31Z
26405,4937918,2011-01-07T11:25:47Z
26405,861052,2011-01-07T11:25:30Z
26405,804946,2011-01-07T11:25:17Z
26405,860950,2011-01-07T11:24:51Z
26405,860942,2011-01-07T11:24:35Z
26405,130790,2011-01-07T11:24:26Z
26405,860785,2011-01-07T11:24:11Z
26405,154949,2011-01-07T11:21:06Z
26405,256307,2011-01-07T10:56:27Z
26405,387513,2011-01-07T10:56:09Z
26405,387513,2011-01-07T10:55:51Z
26405,118712,2011-01-07T10:52:43Z
26405,173211,2011-01-06T21:05:30Z
26405,177010,2011-01-06T21:05:11Z
26405,125553,2011-01-06T21:04:55Z
26405,4593397,2011-01-06T13:31:22Z
26405,729812,2011-01-06T13:31:12Z
26405,322027,2011-01-05T19:51:40Z
26405,542453,2011-01-05T19:51:13Z
26405,136479,2011-01-04T20:31:26Z
26405,251659,2011-01-04T19:48:40Z
26405,2429419,2011-01-04T19:48:33Z
26405,655835,2011-01-04T18:42:58Z
26405,3837511,2011-01-04T17:17:36Z
26405,1129770,2011-01-04T17:07:27Z
26405,631859,2011-01-04T16:54:35Z
26405,185720,2011-01-04T16:53:49Z
26405,228090,2011-01-04T16:52:50Z
26405,118712,2011-01-04T16:52:23Z
26405,4195516,2011-01-03T17:26:26Z
26405,606903,2011-01-02T20:03:31Z
26405,515375,2011-01-02T18:29:28Z
26405,134631,2011-01-02T18:21:01Z
26405,36602,2011-01-02T16:01:08Z
26405,63857,2011-01-02T16:00:55Z
26405,12880,2011-01-02T16:00:40Z
26405,12904,2011-01-02T16:00:24Z
26405,1468362,2011-01-02T14:32:22Z
26405,307098,2011-01-02T14:30:11Z
26405,86203,2011-01-02T14:29:59Z
26405,145057,2011-01-02T14:28:27Z
26405,1085037,2011-01-02T14:28:15Z
26405,5441880,2011-01-02T14:28:04Z
26405,322027,2011-01-02T14:27:43Z
26405,1336333,2011-01-02T14:22:52Z
26405,63705,2011-01-02T14:19:21Z
26405,51215,2011-01-02T14:19:04Z
26405,63710,2011-01-02T14:18:32Z
26405,87136,2011-01-02T14:18:14Z
26405,87132,2011-01-02T09:40:47Z
26405,806090,2011-01-02T09:40:36Z
26405,86437,2011-01-02T09:36:36Z
26405,125553,2011-01-01T18:36:09Z
26405,86437,2010-12-31T02:22:49Z
26405,103403,2010-12-31T02:22:30Z
26405,185720,2010-12-30T12:25:06Z
26405,549456,2010-12-30T12:24:48Z
26405,237653,2010-12-30T12:23:51Z
26405,4881004,2010-12-29T19:31:13Z
26405,851967,2010-12-29T19:31:02Z
26405,322027,2010-12-29T08:52:02Z
26405,540987,2010-12-23T09:23:23Z
26405,317765,2010-12-23T09:22:21Z
26405,311153,2010-12-23T09:18:41Z
26405,655835,2010-12-20T17:30:27Z
26405,370194,2010-12-20T17:29:54Z
26405,851363,2010-12-20T17:29:08Z
26405,426869,2010-12-20T17:28:54Z
26405,311153,2010-12-20T17:28:14Z
26405,1391209,2010-12-20T17:28:00Z
26405,2287865,2010-12-20T17:27:46Z
26405,962322,2010-12-20T17:27:24Z
26405,219545,2010-12-20T17:27:07Z
26405,195627,2010-12-20T17:26:43Z
26405,931810,2010-12-20T17:26:19Z
26405,2575728,2010-12-20T17:25:47Z
26405,884193,2010-12-20T17:25:32Z
26405,648134,2010-12-20T17:25:13Z
26405,401095,2010-12-20T17:24:58Z
26405,437304,2010-12-20T17:14:11Z
26405,912053,2010-12-20T13:26:03Z
26405,1503373,2010-12-20T13:25:33Z
26405,306889,2010-12-20T13:25:10Z
26405,861830,2010-12-20T13:23:54Z
26405,62247,2010-12-20T13:23:25Z
26405,598993,2010-12-20T13:23:05Z
26405,1196025,2010-12-20T13:22:21Z
26405,851363,2010-12-20T13:21:34Z
26405,253806,2010-12-18T01:51:45Z
26405,86437,2010-12-17T22:58:29Z
26405,155150,2010-12-17T02:16:18Z
26405,298081,2010-12-17T02:16:00Z
26405,385680,2010-12-17T02:15:11Z
26405,518677,2010-12-17T02:14:45Z
